row_index,event_time,release_time(utc+8),indicator,indicator_key,actual,forecast,previous,updated_at,lookback_days,has_kline_context,15min_sample_size,1h_sample_size,4h_sample_size,1d_sample_size,feature_vector,15min_close_ma20_ratio,15min_close_ma50_ratio,15min_close_ma99_ratio,15min_close_ma200_ratio,15min_bollinger_position,15min_ret_5,15min_ret_10,15min_ma20_slope,15min_ma50_slope,15min_adx14,15min_volatility_10,15min_rsi14,15min_macd_histogram,15min_short_trend_label,15min_long_trend_label,1h_close_ma20_ratio,1h_close_ma50_ratio,1h_close_ma99_ratio,1h_close_ma200_ratio,1h_bollinger_position,1h_ret_5,1h_ret_10,1h_ma20_slope,1h_ma50_slope,1h_adx14,1h_volatility_10,1h_rsi14,1h_macd_histogram,1h_short_trend_label,1h_long_trend_label,4h_close_ma20_ratio,4h_close_ma50_ratio,4h_close_ma99_ratio,4h_close_ma200_ratio,4h_bollinger_position,4h_ret_5,4h_ret_10,4h_ma20_slope,4h_ma50_slope,4h_adx14,4h_volatility_10,4h_rsi14,4h_macd_histogram,4h_short_trend_label,4h_long_trend_label,1d_close_ma20_ratio,1d_close_ma50_ratio,1d_close_ma99_ratio,1d_close_ma200_ratio,1d_bollinger_position,1d_ret_5,1d_ret_10,1d_ma20_slope,1d_ma50_slope,1d_adx14,1d_volatility_10,1d_rsi14,1d_macd_histogram,1d_short_trend_label,1d_long_trend_label
56,2026-01-14T21:30:00+08:00,2026-01-14 21:30,PPI,PPI,0.2%,0.2%,0.1%,2026-03-19 20:55:27+08:00,60,1,5731,1432,358,1,"[1.0018031287813556,1.0004999529736793,1.0074635268833725,1.0236480397187635,0.9586731458348677,0.0018180516634067612,0.0012541388159119649,-6.118331714536879e-05,-6.26912474672128e-05,15.450955535340723,0.0013172673231502112,55.78954531555746,15.618887227975176,0.0,0.0,1.0023508207333562,1.0231521413993905,1.0350068681791764,1.0378302538754547,0.6061629484146859,0.003117993605899594,-0.005304582322936735,0.000968535192952228,0.0009055392897539451,53.434946944168274,0.0025589478901576115,62.34749876999349,-128.53931935087326,1.0,1.0,1.0284781269873744,1.0369262530992454,1.0484875577367105,1.0641759149899181,0.8707877467069293,0.010666938544033,0.04279692172489491,0.002453630025947927,0.0003038956815218343,29.24682146039839,0.0064042676606083345,69.57088151499522,364.93807552857197,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0018031287813556,1.0004999529736793,1.0074635268833725,1.0236480397187635,0.9586731458348677,0.0018180516634067612,0.0012541388159119649,-6.118331714536879e-05,-6.26912474672128e-05,15.450955535340723,0.0013172673231502112,55.78954531555746,15.618887227975176,0.0,0.0,1.0023508207333562,1.0231521413993905,1.0350068681791764,1.0378302538754547,0.6061629484146859,0.003117993605899594,-0.005304582322936735,0.000968535192952228,0.0009055392897539451,53.434946944168274,0.0025589478901576115,62.34749876999349,-128.53931935087326,1.0,1.0,1.0284781269873744,1.0369262530992454,1.0484875577367105,1.0641759149899181,0.8707877467069293,0.010666938544033,0.04279692172489491,0.002453630025947927,0.0003038956815218343,29.24682146039839,0.0064042676606083345,69.57088151499522,364.93807552857197,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
57,2026-01-14T21:30:00+08:00,2026-01-14 21:30,PPI,PPI,0.1%,,0.6%,2026-03-19 20:55:27+08:00,60,1,5731,1432,358,1,"[1.0018031287813556,1.0004999529736793,1.0074635268833725,1.0236480397187635,0.9586731458348677,0.0018180516634067612,0.0012541388159119649,-6.118331714536879e-05,-6.26912474672128e-05,15.450955535340723,0.0013172673231502112,55.78954531555746,15.618887227975176,0.0,0.0,1.0023508207333562,1.0231521413993905,1.0350068681791764,1.0378302538754547,0.6061629484146859,0.003117993605899594,-0.005304582322936735,0.000968535192952228,0.0009055392897539451,53.434946944168274,0.0025589478901576115,62.34749876999349,-128.53931935087326,1.0,1.0,1.0284781269873744,1.0369262530992454,1.0484875577367105,1.0641759149899181,0.8707877467069293,0.010666938544033,0.04279692172489491,0.002453630025947927,0.0003038956815218343,29.24682146039839,0.0064042676606083345,69.57088151499522,364.93807552857197,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0018031287813556,1.0004999529736793,1.0074635268833725,1.0236480397187635,0.9586731458348677,0.0018180516634067612,0.0012541388159119649,-6.118331714536879e-05,-6.26912474672128e-05,15.450955535340723,0.0013172673231502112,55.78954531555746,15.618887227975176,0.0,0.0,1.0023508207333562,1.0231521413993905,1.0350068681791764,1.0378302538754547,0.6061629484146859,0.003117993605899594,-0.005304582322936735,0.000968535192952228,0.0009055392897539451,53.434946944168274,0.0025589478901576115,62.34749876999349,-128.53931935087326,1.0,1.0,1.0284781269873744,1.0369262530992454,1.0484875577367105,1.0641759149899181,0.8707877467069293,0.010666938544033,0.04279692172489491,0.002453630025947927,0.0003038956815218343,29.24682146039839,0.0064042676606083345,69.57088151499522,364.93807552857197,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
58,2025-11-25T21:30:00+08:00,2025-11-25 21:30,PPI,PPI,0.3%,0.3%,-0.1%,2026-03-19 20:55:27+08:00,60,1,5731,1432,358,1,"[1.0033020706156954,0.9992854797915464,0.999037050650569,1.0035609426776726,0.7680527845612212,-0.0006811592714676129,0.002344927506377159,2.3712225679328243e-06,-0.00010798238847911599,14.583679444999225,0.001316072842580442,52.777564832201996,60.2230360497618,0.0,0.0,0.9955758625169809,1.0034652748770767,1.0185935018266319,0.9893652302831024,0.31790357453481516,0.006931311154823705,-0.0032490995271450274,0.0005481549649607078,0.00030765373446617203,13.251640385486661,0.004273325345568998,50.898058498886876,-111.1577826673454,0.0,0.0,1.0120673884235716,0.9920535137349544,0.928937810641065,0.8632199526425027,0.7088632249953416,-0.007833341829365681,0.009074004520872814,0.001669214986524224,-0.0016644932896247807,24.776383308723094,0.007721252853163333,51.847049649947195,319.07506318209136,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0033020706156954,0.9992854797915464,0.999037050650569,1.0035609426776726,0.7680527845612212,-0.0006811592714676129,0.002344927506377159,2.3712225679328243e-06,-0.00010798238847911599,14.583679444999225,0.001316072842580442,52.777564832201996,60.2230360497618,0.0,0.0,0.9955758625169809,1.0034652748770767,1.0185935018266319,0.9893652302831024,0.31790357453481516,0.006931311154823705,-0.0032490995271450274,0.0005481549649607078,0.00030765373446617203,13.251640385486661,0.004273325345568998,50.898058498886876,-111.1577826673454,0.0,0.0,1.0120673884235716,0.9920535137349544,0.928937810641065,0.8632199526425027,0.7088632249953416,-0.007833341829365681,0.009074004520872814,0.001669214986524224,-0.0016644932896247807,24.776383308723094,0.007721252853163333,51.847049649947195,319.07506318209136,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
59,2025-09-10T20:30:00+08:00,2025-09-10 20:30,PPI,PPI,-0.1%,0.3%,0.7%,2026-03-19 20:55:27+08:00,60,1,5731,1433,358,1,"[1.001698469143587,1.0066691143391397,1.0077989243081995,1.0053419373836532,0.8068832922471368,0.0018793679056310353,0.002664896602724731,0.00020221587403506617,0.00015997236832787426,23.739083191883132,0.0007791262858855044,63.51353181211924,-18.172916151461777,1.0,0.0,1.0080915272049924,1.005359769928835,1.0102548484022047,1.0119383413251342,0.9417677499768417,0.00042137565817723655,0.010543093694437955,0.00036048986310649537,9.879382306411045e-05,20.053685360500573,0.002197238752317442,62.22515805469115,129.0579472753532,0.0,0.0,1.007014987450802,1.0117232345698768,1.016595359771633,0.9888372190209843,0.8211475070067785,0.011540445941743194,0.004695108124081582,0.0008411783718541382,0.0005251002183722639,11.938946494385016,0.006835803594439918,57.5653298303897,36.613384314973416,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.001698469143587,1.0066691143391397,1.0077989243081995,1.0053419373836532,0.8068832922471368,0.0018793679056310353,0.002664896602724731,0.00020221587403506617,0.00015997236832787426,23.739083191883132,0.0007791262858855044,63.51353181211924,-18.172916151461777,1.0,0.0,1.0080915272049924,1.005359769928835,1.0102548484022047,1.0119383413251342,0.9417677499768417,0.00042137565817723655,0.010543093694437955,0.00036048986310649537,9.879382306411045e-05,20.053685360500573,0.002197238752317442,62.22515805469115,129.0579472753532,0.0,0.0,1.007014987450802,1.0117232345698768,1.016595359771633,0.9888372190209843,0.8211475070067785,0.011540445941743194,0.004695108124081582,0.0008411783718541382,0.0005251002183722639,11.938946494385016,0.006835803594439918,57.5653298303897,36.613384314973416,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
60,2025-08-14T20:30:00+08:00,2025-08-14 20:30,PPI,PPI,0.9%,0.2%,,2026-03-19 20:55:27+08:00,60,1,5731,1433,358,1,"[0.9976173852804613,0.9895915712298063,0.9918490233939582,1.0026839317475384,0.3228166682678647,0.002454410118194028,-0.004207079039326156,-0.00031966665134929256,-0.00038457063750697563,38.97459626672117,0.001344088949120101,38.878882518595475,5.6534236227796555,-1.0,0.0,0.989985432196953,1.0024119391484336,1.007985015891354,1.0252063025810458,0.16245629687966556,-0.005028233506498836,-0.020798878698669587,-1.5053233037396607e-05,0.00041947782361472836,29.14904730350122,0.0025663899044831963,44.034344016420775,-326.43224583866817,1.0,0.0,1.006169270824357,1.0233875666575176,1.0364871372560902,1.0303265369642658,0.6283862222728855,-0.012848260632186248,0.00916611129623468,0.0005835833765200923,0.0013370575289550805,28.673001861597307,0.007539019517434048,56.184790127271775,-0.6561814755028763,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",0.9976173852804613,0.9895915712298063,0.9918490233939582,1.0026839317475384,0.3228166682678647,0.002454410118194028,-0.004207079039326156,-0.00031966665134929256,-0.00038457063750697563,38.97459626672117,0.001344088949120101,38.878882518595475,5.6534236227796555,-1.0,0.0,0.989985432196953,1.0024119391484336,1.007985015891354,1.0252063025810458,0.16245629687966556,-0.005028233506498836,-0.020798878698669587,-1.5053233037396607e-05,0.00041947782361472836,29.14904730350122,0.0025663899044831963,44.034344016420775,-326.43224583866817,1.0,0.0,1.006169270824357,1.0233875666575176,1.0364871372560902,1.0303265369642658,0.6283862222728855,-0.012848260632186248,0.00916611129623468,0.0005835833765200923,0.0013370575289550805,28.673001861597307,0.007539019517434048,56.184790127271775,-0.6561814755028763,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
61,2025-07-16T20:30:00+08:00,2025-07-16 20:30,PPI,PPI,,0.2%,0.3%,2026-03-19 20:55:27+08:00,60,1,5731,1432,358,1,"[1.0010541644844377,1.0063885243500428,1.0105773085430183,1.003972645896315,0.595853376391149,0.0001935131042025695,-0.0024854372842443295,0.00026367374954445176,0.00018622056537055898,15.552572965438076,0.001087688951454004,58.50415930481612,-49.0219693589878,1.0,0.0,1.008809581272486,1.0041521816882437,1.003321964861674,1.029462846857062,0.8431457158619511,0.006153143011908391,0.013185784818833035,0.0008843610499264409,-0.0006013661801363856,18.426782884504,0.0023795189115462956,58.68056055423532,198.04769115229382,0.0,0.0,1.0014605159040553,1.027344751190251,1.06211833338315,1.0948067784562272,0.5262407876790962,0.02102024725458773,-0.00792554643041632,0.00030652553316573214,0.0017689518437355434,32.24883256666882,0.008495889627539088,57.38867260686819,-228.30145347157054,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0010541644844377,1.0063885243500428,1.0105773085430183,1.003972645896315,0.595853376391149,0.0001935131042025695,-0.0024854372842443295,0.00026367374954445176,0.00018622056537055898,15.552572965438076,0.001087688951454004,58.50415930481612,-49.0219693589878,1.0,0.0,1.008809581272486,1.0041521816882437,1.003321964861674,1.029462846857062,0.8431457158619511,0.006153143011908391,0.013185784818833035,0.0008843610499264409,-0.0006013661801363856,18.426782884504,0.0023795189115462956,58.68056055423532,198.04769115229382,0.0,0.0,1.0014605159040553,1.027344751190251,1.06211833338315,1.0948067784562272,0.5262407876790962,0.02102024725458773,-0.00792554643041632,0.00030652553316573214,0.0017689518437355434,32.24883256666882,0.008495889627539088,57.38867260686819,-228.30145347157054,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
62,2025-06-12T20:30:00+08:00,2025-06-12 20:30,PPI,PPI,0.1%,0.2%,-0.2%,2026-03-19 20:55:27+08:00,60,1,5731,1432,358,1,"[0.9960644972215554,0.9921561306608572,0.9861223320084159,0.9816178783208682,0.1315109019411393,-0.0030762805717033936,-0.004914832521638601,-0.00041272786128915983,-0.0002998834544227109,48.67243903530663,0.0011328677873320057,31.285207507294757,-34.60014645224652,-1.0,0.0,0.989687317558259,0.9821238731818717,0.9895125829993788,1.006312706170558,0.053333007552792716,-0.005988658449417983,-0.012842725763082097,-0.001165651328322752,-0.00039172583522554806,30.23449536226459,0.00194532653179871,26.941178989624376,-111.09982493030395,0.0,0.0,0.9831955842325224,1.005682079676031,1.0071481919876994,1.0095645170222032,0.045826358753157014,-0.016061555956907947,-0.02973688985665035,0.0007116883647012018,0.00033074668629355793,24.20225271413861,0.003848708155628212,43.53327662152004,-432.7666019329796,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",0.9960644972215554,0.9921561306608572,0.9861223320084159,0.9816178783208682,0.1315109019411393,-0.0030762805717033936,-0.004914832521638601,-0.00041272786128915983,-0.0002998834544227109,48.67243903530663,0.0011328677873320057,31.285207507294757,-34.60014645224652,-1.0,0.0,0.989687317558259,0.9821238731818717,0.9895125829993788,1.006312706170558,0.053333007552792716,-0.005988658449417983,-0.012842725763082097,-0.001165651328322752,-0.00039172583522554806,30.23449536226459,0.00194532653179871,26.941178989624376,-111.09982493030395,0.0,0.0,0.9831955842325224,1.005682079676031,1.0071481919876994,1.0095645170222032,0.045826358753157014,-0.016061555956907947,-0.02973688985665035,0.0007116883647012018,0.00033074668629355793,24.20225271413861,0.003848708155628212,43.53327662152004,-432.7666019329796,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
63,2025-05-15T20:30:00+08:00,2025-05-15 20:30,PPI,PPI,-0.5%,0.2%,,2026-03-19 20:55:27+08:00,60,1,5368,1343,337,1,"[1.0048255784337772,0.999711120510198,0.9951119842462165,0.9910832316082482,1.0,0.004382057381331128,0.006849106452465614,0.00011491433540525127,-0.0002286959375771032,26.345443244410397,0.001522571083665855,57.98316926703124,106.91120666296717,-1.0,0.0,0.9968084209207517,0.9911557095243541,0.9907642213445012,1.0013763638493074,0.3726053563443403,0.0072905024912739425,-0.005036142355733908,-0.0006668309908544377,-0.00018863496941744914,33.35332987205314,0.0036108117925311434,45.30165656219721,-47.50530384873599,0.0,0.0,0.9940764849723691,1.0000300955222508,1.0354324522301146,1.0941745440778352,0.31380428878444244,-0.007676993035704682,-0.015435698680096865,-0.0009388243611443581,0.00115414961627807,26.074926154519172,0.004608554572524206,47.18530263133171,-261.5891468610643,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0048255784337772,0.999711120510198,0.9951119842462165,0.9910832316082482,1.0,0.004382057381331128,0.006849106452465614,0.00011491433540525127,-0.0002286959375771032,26.345443244410397,0.001522571083665855,57.98316926703124,106.91120666296717,-1.0,0.0,0.9968084209207517,0.9911557095243541,0.9907642213445012,1.0013763638493074,0.3726053563443403,0.0072905024912739425,-0.005036142355733908,-0.0006668309908544377,-0.00018863496941744914,33.35332987205314,0.0036108117925311434,45.30165656219721,-47.50530384873599,0.0,0.0,0.9940764849723691,1.0000300955222508,1.0354324522301146,1.0941745440778352,0.31380428878444244,-0.007676993035704682,-0.015435698680096865,-0.0009388243611443581,0.00115414961627807,26.074926154519172,0.004608554572524206,47.18530263133171,-261.5891468610643,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
64,2025-04-11T20:30:00+08:00,2025-04-11 20:30,PPI,PPI,-0.4%,0.2%,0.1%,2026-03-19 20:55:27+08:00,60,1,2120,531,134,1,"[1.0025725733910198,1.0142486087210842,1.0206695966389252,1.01936173444691,0.6091824670489059,-0.004507880618050741,-0.0020828275962520015,0.0006630901963997673,0.0006386937267839478,47.19681221766114,0.0022045344511533497,59.60401811397117,-70.49689643913348,1.0,0.0,1.0197836393717474,1.0178628767000366,1.0347987939799177,1.0169594064833307,0.8638175535341421,0.012346439086016181,0.02445108723417233,0.0014310775865196547,0.0012342183490952538,19.80389034547294,0.004246650520218564,62.17015264256379,232.80046030013716,0.0,0.0,1.0329514248462581,1.0186605422440371,0.9957539342253057,1.0,0.7807615589942607,0.032722741620850204,-0.004499443018356253,0.0014986994883701057,-0.0005542068223212377,17.452068692843426,0.014407884219167433,57.21122043409487,388.7660539791845,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0025725733910198,1.0142486087210842,1.0206695966389252,1.01936173444691,0.6091824670489059,-0.004507880618050741,-0.0020828275962520015,0.0006630901963997673,0.0006386937267839478,47.19681221766114,0.0022045344511533497,59.60401811397117,-70.49689643913348,1.0,0.0,1.0197836393717474,1.0178628767000366,1.0347987939799177,1.0169594064833307,0.8638175535341421,0.012346439086016181,0.02445108723417233,0.0014310775865196547,0.0012342183490952538,19.80389034547294,0.004246650520218564,62.17015264256379,232.80046030013716,0.0,0.0,1.0329514248462581,1.0186605422440371,0.9957539342253057,1.0,0.7807615589942607,0.032722741620850204,-0.004499443018356253,0.0014986994883701057,-0.0005542068223212377,17.452068692843426,0.014407884219167433,57.21122043409487,388.7660539791845,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
81,2026-03-19T02:00:00+08:00,2026-03-19 02:00,FED_Rate,FED_Rate,3.75%,3.75%,3.75%,2026-03-19 20:55:27+08:00,60,1,5732,1433,358,1,"[0.9999732398811293,0.9821768982399027,0.9726505888621638,0.9682425107886581,0.4988536834956945,0.004198673600839697,0.004059182971916986,-0.000767093130733424,-0.000738177451752221,53.22706505211698,0.0014980672089865456,38.14944648994796,103.34976250507896,-1.0,-1.0,0.9766908581220853,0.9686059793529878,0.9807062474079583,0.9973699312069972,0.11957191995699368,-0.010649784806048945,-0.031002325005111797,-0.00216727433631827,-0.0006277493881765739,28.162071429468188,0.00614024166025347,30.485156795739442,-277.95020201502854,0.0,0.0,0.9754518327054538,0.9975817079694902,1.016393640657007,1.0401118527435873,0.07564961958957697,-0.031248942371605692,-0.03856628281761598,0.0006598631119371165,0.0007456707119117139,38.44702904231546,0.008242542621692014,41.172740493402635,-383.9834574073634,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",0.9999732398811293,0.9821768982399027,0.9726505888621638,0.9682425107886581,0.4988536834956945,0.004198673600839697,0.004059182971916986,-0.000767093130733424,-0.000738177451752221,53.22706505211698,0.0014980672089865456,38.14944648994796,103.34976250507896,-1.0,-1.0,0.9766908581220853,0.9686059793529878,0.9807062474079583,0.9973699312069972,0.11957191995699368,-0.010649784806048945,-0.031002325005111797,-0.00216727433631827,-0.0006277493881765739,28.162071429468188,0.00614024166025347,30.485156795739442,-277.95020201502854,0.0,0.0,0.9754518327054538,0.9975817079694902,1.016393640657007,1.0401118527435873,0.07564961958957697,-0.031248942371605692,-0.03856628281761598,0.0006598631119371165,0.0007456707119117139,38.44702904231546,0.008242542621692014,41.172740493402635,-383.9834574073634,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
82,2026-01-29T03:00:00+08:00,2026-01-29 03:00,FED_Rate,FED_Rate,3.75%,3.75%,3.75%,2026-03-19 20:55:27+08:00,60,1,5731,1433,357,1,"[0.9987786975254633,0.9997323514773535,1.0028596864577344,1.0092209287536686,0.39616982915564575,-0.0034704438872535937,-0.002351894724287762,-0.00030214807850325535,0.00012962445143618195,15.901372577849708,0.0021930338299277316,47.25089422610527,-12.071903661837354,0.0,0.0,1.0006868661323232,1.00876184758888,1.0117485255696608,1.0054098917395968,0.5408131322894658,-0.007844889127340715,0.006907421428081317,0.0003772481002172012,0.00042436254551789877,21.863290025985975,0.005053061900433154,52.989759437507416,-14.631950225796402,0.0,0.0,1.0135982148312173,1.005421061541332,0.9767136932632939,0.9860370458797696,0.8313221195333176,0.003516077420975039,0.008649212724428867,0.0004246168609982391,-0.0006241741443706653,22.150561627444777,0.005384088072644081,55.985141131892476,264.5953732668049,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",0.9987786975254633,0.9997323514773535,1.0028596864577344,1.0092209287536686,0.39616982915564575,-0.0034704438872535937,-0.002351894724287762,-0.00030214807850325535,0.00012962445143618195,15.901372577849708,0.0021930338299277316,47.25089422610527,-12.071903661837354,0.0,0.0,1.0006868661323232,1.00876184758888,1.0117485255696608,1.0054098917395968,0.5408131322894658,-0.007844889127340715,0.006907421428081317,0.0003772481002172012,0.00042436254551789877,21.863290025985975,0.005053061900433154,52.989759437507416,-14.631950225796402,0.0,0.0,1.0135982148312173,1.005421061541332,0.9767136932632939,0.9860370458797696,0.8313221195333176,0.003516077420975039,0.008649212724428867,0.0004246168609982391,-0.0006241741443706653,22.150561627444777,0.005384088072644081,55.985141131892476,264.5953732668049,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
83,2025-12-11T03:00:00+08:00,2025-12-11 03:00,FED_Rate,FED_Rate,3.75%,3.75%,4.00%,2026-03-19 20:55:27+08:00,60,1,5731,1433,359,1,"[1.0032067875330066,1.0018442359483872,0.9991429997023191,1.0096650468066033,0.8280116944434236,0.0006612561269006001,0.00016658445615580497,0.00019110199055614131,-3.1433254328704136e-05,17.906456409584514,0.0015946835518514135,56.74583075258459,46.74082557165819,0.0,0.0,1.0012427685871546,1.0092555130286316,1.01702348240285,1.0139969435440221,0.6020689641587924,0.004354763898800851,-0.0011850401909027086,-0.0004158859318952857,0.0003814477396533373,14.247168257213698,0.0029470627387983383,54.72023539574491,-69.1514152285691,0.0,0.0,1.0114855867050705,1.0124686032457908,1.02508782462096,0.995025330713071,0.7292104125941352,-0.001967762374613158,0.023200482490358443,0.0015923396165607587,0.0011821335542241084,18.93561962968701,0.009901610188353517,56.9118730633559,121.12425100703439,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",1.0032067875330066,1.0018442359483872,0.9991429997023191,1.0096650468066033,0.8280116944434236,0.0006612561269006001,0.00016658445615580497,0.00019110199055614131,-3.1433254328704136e-05,17.906456409584514,0.0015946835518514135,56.74583075258459,46.74082557165819,0.0,0.0,1.0012427685871546,1.0092555130286316,1.01702348240285,1.0139969435440221,0.6020689641587924,0.004354763898800851,-0.0011850401909027086,-0.0004158859318952857,0.0003814477396533373,14.247168257213698,0.0029470627387983383,54.72023539574491,-69.1514152285691,0.0,0.0,1.0114855867050705,1.0124686032457908,1.02508782462096,0.995025330713071,0.7292104125941352,-0.001967762374613158,0.023200482490358443,0.0015923396165607587,0.0011821335542241084,18.93561962968701,0.009901610188353517,56.9118730633559,121.12425100703439,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
84,2025-10-30T03:00:00+08:00,2025-10-30 03:00,FED_Rate,FED_Rate,4.00%,4.00%,4.25%,2026-03-19 20:55:27+08:00,60,1,5731,1433,358,1,"[0.9929113816453051,0.9846964389814307,0.9823164165652658,0.9745715480027032,0.21601349113084237,-0.008244026774951063,-0.003375000337500045,-0.0010987147737847153,-0.0004126640512336812,39.66297952302258,0.006283087277897236,40.44464633624447,-69.37532195910052,-1.0,0.0,0.9840810792641066,0.9747662732019091,0.9756709819830666,0.991681692530173,0.0,-0.018447525335210102,-0.02008307552900035,-0.0007834179786320952,-0.0006564701971924434,32.063655856110216,0.0046607744446895225,31.51877515386265,-163.67128659304177,0.0,0.0,0.9730994519993487,0.9918655205836452,1.000043475891902,0.971263622207561,0.0,-0.01887191991217907,-0.027521735312198037,0.0001684881654935107,0.0005907799941865336,27.408658766987223,0.006417916557067732,36.923609893451015,-504.1544272028066,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0]",0.9929113816453051,0.9846964389814307,0.9823164165652658,0.9745715480027032,0.21601349113084237,-0.008244026774951063,-0.003375000337500045,-0.0010987147737847153,-0.0004126640512336812,39.66297952302258,0.006283087277897236,40.44464633624447,-69.37532195910052,-1.0,0.0,0.9840810792641066,0.9747662732019091,0.9756709819830666,0.991681692530173,0.0,-0.018447525335210102,-0.02008307552900035,-0.0007834179786320952,-0.0006564701971924434,32.063655856110216,0.0046607744446895225,31.51877515386265,-163.67128659304177,0.0,0.0,0.9730994519993487,0.9918655205836452,1.000043475891902,0.971263622207561,0.0,-0.01887191991217907,-0.027521735312198037,0.0001684881654935107,0.0005907799941865336,27.408658766987223,0.006417916557067732,36.923609893451015,-504.1544272028066,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
